label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
21,36.0820558,140.0819749,17.12770878091895,-80.60891832357191,-0.8076030798198415,0,0,-0.7246151518051757,0.688574110830327,0,0,0,0,1,-1,503.7290853418528,-105.56427311897852,1.478703315273303,-82.39520348834424,487.2408741104961,502.7844986009356
22,36.0820532,140.08202169999998,17.29664060044335,-84.66999214691907,-0.8838627606806808,0,0,-0.704689576045106,0.7093659686694116,0,0,0,0,1,-1,507.9394227441836,-105.85370379525943,0.8719141845648692,-86.4142413718653,491.09987712170096,507.43999737522626
23,36.0820551,140.0820694,17.91943416900564,-88.81555503844913,-0.9460937810991152,0,0,-0.6892213010015973,0.7240509940665495,0,0,0,0,1,-1,512.2307281763834,-105.64219676265346,0.6946225959795522,-90.60257412002304,494.5976053874129,511.75714705473223
24,36.0820548,140.0821173,18.19139686217288,-92.89551003799689,-1.0324320409614856,0,0,-0.7556979476283274,0.6542081603943757,0,0,0,0,1,-1,516.5400265024051,-105.67559260949076,0.18539025187088362,-94.65975034549353,498.5124744425475,516.4721281523397
25,36.0820506,140.08216389999998,18.231597891043908,-96.9237822899044,-1.1030993779357745,0,0,-0.5413297163701655,0.8405765441408205,0,0,0,0,1,-1,520.7323710109141,-106.1431344715404,-0.541537760710137,-98.6220942380318,502.5853394605898,521.3281634558426
26,36.0820518,140.0822109,18.771822542428527,-100.93510203750375,-1.1767792106151826,0,0,-0.66837753808443,0.7433725402019523,0,0,0,0,1,-1,524.9607013121805,-106.00955108260932,-0.7743498472421028,-102.66292674183703,506.2143133330882,525.7457027043388
27,36.0820525,140.0822559,19.225210730797336,-104.94000704416908,-1.2826575688337585,0,0,-0.6763353181504445,0.7355466329535522,0,0,0,0,1,-1,529.0091026624442,-105.9316274389344,-1.0911918908840972,-106.68094068919288,509.78485636980656,530.1008241418536
28,36.0820534,140.0823038,19.727867511692416,-108.97184047744364,-1.3641226862972002,0,0,-0.5952243948347594,0.8033296195124623,0,0,0,0,1,-1,533.3184009884658,-105.83143989684064,-1.3647884773095154,-110.73476475801316,513.6001345334357,534.7056720215229
29,36.082056,140.08235159999998,20.636432329664647,-112.98525729274331,-1.5012880741559251,0,0,-0.645408827312031,0.7633139198770789,0,0,0,0,1,-1,537.6187028650196,-105.54200922055968,-1.2363871398379602,-114.84773420335586,517.035849810973,538.9354363387125
30,36.0820536,140.0823976,20.89891930538276,-117.0096955615776,-1.6037572782199314,0,0,-0.6677752280175225,0.7439963671709429,0,0,0,0,1,-1,541.7570686920631,-105.80917599842178,-1.7443598484284775,-118.84860492351251,520.9785633027544,543.6578239409855
31,36.0820554,140.0824453,21.489020406807303,-120.9924722241015,-1.696378397515354,0,0,-0.7342913084192081,0.6780201670227298,0,0,0,0,1,-1,546.048374121706,-105.60880091502524,-1.9227760477898361,-122.87090487668021,524.784882511623,548.2429768371532
32,36.0820574,140.08249039999998,22.06707908050376,-125.00363028735664,-1.8047223192061936,0,0,-0.6888095327371875,0.72433694786514,0,0,0,0,1,-1,550.1057719188805,-105.38616193400078,-2.1184143928320642,-126.91877672205793,528.4029770914018,552.6438323615345
33,36.0820536,140.082538,22.13396901573022,-129.07866114444622,-1.894925513542823,0,0,-0.7167071878449555,0.6969487468119981,0,0,0,0,1,-1,554.3880809041694,-105.80917599842178,-2.828036984405268,-130.9321028397807,532.7625254849596,557.7821828347427
34,36.0820535,140.08258379999998,22.715967741713204,-133.09844213031442,-1.993084030951357,0,0,-0.5590048802549504,0.8289301515011088,0,0,0,0,1,-1,558.5084538322773,-105.82030794763122,-3.0214477877922308,-134.98918971986186,536.4864255091602,562.2869855129916
35,36.082057,140.0826318,23.519736053041065,-137.1732443109334,-2.1425869392788988,0,0,-0.6652572161116769,0.7460496370771478,0,0,0,0,1,-1,562.8267486077668,-105.43068973004748,-3.0076076482118648,-139.1424853703072,540.2403572133645,566.8377227081032
36,36.0820601,140.0826797,24.442012445749317,-141.30764842335248,-2.29069066387943,0,0,-0.6723474673622492,0.739781437585655,0,0,0,0,1,-1,567.1360469337885,-105.08559930851042,-2.888763492111666,-143.37684095007322,543.901509384726,571.3094640276285
37,36.0820579,140.0827254,25.152911153210628,-145.25775617777512,-2.432703316822703,0,0,-0.5568996908195051,0.8302391971466669,0,0,0,0,1,-1,571.2474234149854,-105.33050218874467,-2.942373075578417,-147.3900509192102,547.5521910590169,575.7281719989786
38,36.0820788,140.08274849999998,27.9264109485826,-146.59714429215703,-2.626152515796505,0,0,-0.0449544576320536,0.998799214414997,0,0,0,0,1,-1,573.3256027741395,-103.00392483086972,-0.47435540870623316,-149.23264431762524,547.138599650007,575.6591756551968
39,36.0821115,140.0827536,31.961396747142,-146.3497316219399,-2.89000709957622,0,0,-0.1786797235867525,0.9834635803899984,0,0,0,0,1,-1,573.7844215947225,-99.36377748210307,3.534002243188152,-149.75742270748114,543.8564793595942,572.4727593953288
40,36.0821414,140.0827588,35.94731139437638,-145.84642899548658,-3.120678011660298,0,0,0.1068722453714167,0.9939745469911724,0,0,0,0,1,-1,574.2522368622164,-96.03532470724522,7.542869111511457,-150.0216490136886,540.6046049501899,569.2750044649108
41,36.0821694,140.0827666,39.967103609367335,-145.49642960200453,-3.3652466278001856,0,0,0.0852389357367478,0.995971561677362,0,0,0,0,1,-1,574.9539597621787,-92.91837896499337,11.555828222848286,-150.44282379674007,537.5643102597651,566.3272167000357
42,36.0821956,140.0827653,43.957551617943295,-144.8554382277122,-3.612677111332464,0,0,0.057932868805913,0.9979624914203172,0,0,0,0,1,-1,574.8370059472229,-90.00180830613809,15.595341480391156,-150.57273874276407,533.7058325936927,562.5122904342544
43,36.0822397,140.0827659,48.00484379922902,-144.45848063662993,-3.908374702833497,0,0,0.0324756816215626,0.9991428402488092,0,0,0,0,1,-1,574.8909846312454,-85.09261876252646,19.644232251858647,-150.95304500163948,530.220058991463,559.1391166536765
