label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
93,36.0838677,140.0760705,-28.469511498942,96.4517019386648,-3.77075419080894,0,0,0.972573044822153,0.229769635472057,2,2,0,0,0,-1,-27.4571576034365,96.135512249339,-28.469511498942,96.4517019386648,14.6965206166568,1.06058301390371
94,36.0838828,140.0760322,-31.8865300452041,98.4157819388951,-3.89003488108052,0,0,0.998966844864638,-0.01701119787708,2,2,0,0,0,-1,-30.9027969748716,97.8164365601866,-31.8865300452041,98.4157819388951,14.9585472828588,1.15193126385438
95,36.0838842,140.0760043,-34.269960039508,98.542359081884,-3.8743559049254,0,0,0.998896656230724,0.001048642840036,2,2,0,0,0,-1,-33.4128058113191,97.9722838475364,-34.269960039508,98.542359081884,14.9510403124109,1.02941689500351
96,36.0838904,140.0759583,-38.2166211337871,99.2131363601639,-3.89737791575566,0,0,0.999052296647195,0.008578473027732,2,2,0,0,0,-1,-37.5511716358057,98.6624646906105,-38.2166211337871,99.2131363601639,15.0259180853787,0.863748992481258
97,36.0838944,140.0759253,-40.8665981861254,99.6311730033079,-3.92272377729236,0,0,0.998792284991692,-0.000560941414257,2,2,0,0,0,-1,-40.5199992928361,99.1077426534504,-40.8665981861254,99.6311730033079,14.9160739378932,0.627781907975494
98,36.0838928,140.0758821,-44.845790678174,98.5753199083016,-3.88178921557231,0,0,0.982359525261158,-0.180801057728469,2,2,0,0,0,-1,-44.4064645884754,98.9296314684726,-44.845790678174,98.5753199083016,15.4630344250444,0.564397107328368
99,36.0838781,140.0758532,-47.2420172152473,96.5720006441853,-3.67129553103548,0,0,0.739529065239559,-0.671229227521148,2,2,0,0,0,-1,-47.0064379017028,97.2932349536718,-47.2420172152473,96.5720006441853,15.3722010328751,0.758733511946434
100,36.0838407,140.0758473,-47.7577519792367,92.5359417479664,-3.39475534866514,0,0,0.681909190928784,-0.72966149138772,2,2,0,0,0,-1,-47.53722830013,93.1298859975994,-47.7577519792367,92.5359417479664,14.8363548148846,0.633561729209454
101,36.083805,140.0758424,-48.2349608786981,88.4531777619281,-3.09260172671809,0,0,0.712790406998502,-0.699745306897728,2,2,0,0,0,-1,-47.9780542243342,89.1557801765051,-48.2349608786981,88.4531777619281,14.4705368719182,0.748098377237803
102,36.0837687,140.0758386,-48.6362380193793,84.4250645078748,-2.78789349952854,0,0,0.727995836026176,-0.6838489403784,2,2,0,0,0,-1,-48.3199192274044,85.1148826609453,-48.6362380193793,84.4250645078748,14.0649539110741,0.758885144446846
103,36.0837339,140.075835,-49.0400045394591,80.419639184926,-2.52266432827752,0,0,0.721294181760493,-0.690669551300172,2,2,0,0,0,-1,-48.6437913366528,81.2409643811538,-49.0400045394591,80.419639184926,13.7713547909481,0.911899106281287
104,36.0837119,140.0758245,-49.6651922590786,76.4306175464343,-2.20969951945183,0,0,0.703265949179887,-0.709189995029233,2,2,0,0,0,-1,-49.5884183185515,78.7919355835572,-49.6651922590786,76.4306175464343,14.1487108032051,2.36256578964186
105,36.0836875,140.075818,-50.0545928757509,72.423655244042,-1.90903810906712,0,0,0.711265445156634,-0.701263502027777,2,2,0,0,0,-1,-50.1731874010011,76.0757400080985,-50.0545928757509,72.423655244042,14.6011534096546,3.65400982282106
106,36.0836558,140.0758085,-50.3510433507548,68.3084957611998,-1.63854845192107,0,0,0.706435710707395,-0.706161520429586,2,2,0,0,0,-1,-51.0278499086767,72.5469121498441,-50.3510433507548,68.3084957611998,14.3850117197323,4.29211376834016
107,36.0836223,140.0757977,-50.864785481762,64.2565767285303,-1.34701914738479,0,0,0.742803634207174,-0.667575384331365,2,2,0,0,0,-1,-51.999466233865,68.8177092089841,-50.864785481762,64.2565767285303,14.1314908943384,4.70015211598983
108,36.083583,140.0757968,-51.0255249349555,60.1867198011311,-1.07069864986876,0,0,0.725440658400769,-0.686480068051055,2,2,0,0,0,-1,-52.0804342586201,64.4428532203057,-51.0255249349555,60.1867198011311,13.6120929391702,4.38491794255822
109,36.0835449,140.0757911,-51.6389576749167,56.2064032977496,-0.76675913747656,0,0,0.722800754181448,-0.689237635848139,2,2,0,0,0,-1,-52.5932317632255,60.2015806213493,-51.6389576749167,56.2064032977496,13.2055232576746,4.10756386226961
110,36.0835032,140.0757879,-52.0453975576488,52.1411488084753,-0.478146546697145,0,0,0.625691292816679,-0.778706693725332,2,2,0,0,0,-1,-52.8811180822733,55.5595578548088,-52.0453975576488,52.1411488084753,12.5030912333884,3.51908357436044
111,36.083461,140.0757839,-52.5881430927224,48.1763175094762,-0.210135544513172,0,0,0.687460104270479,-0.72483481522986,2,2,0,0,0,-1,-53.2409759791654,50.8618753438031,-52.5881430927224,48.1763175094762,11.7164841638675,2.76376765650374
112,36.0834242,140.075779,-53.1837661208991,44.1252837624179,0.071065497176035,0,0,0.783004953559662,-0.620575443791685,2,2,0,0,0,-1,-53.6818019059265,46.7653180821963,-53.1837661208991,44.1252837624179,11.5302968718436,2.68660024059694
113,36.0833811,140.0757765,-53.4303000827021,40.0684887931269,0.305036324754365,0,0,0.62779481789227,-0.777383105901809,2,2,0,0,0,-1,-53.9067130914841,41.9674480290968,-53.4303000827021,40.0684887931269,10.6254376724694,1.95780886064301
114,36.0833447,140.0757774,-53.3670067262223,36.0621266682568,0.485467241120006,0,0,0.69446277775211,-0.718684840691873,2,2,0,0,0,-1,-53.8257450641719,37.9154185643276,-53.3670067262223,36.0621266682568,10.325087964534,1.9092228038515
115,36.0833047,140.0757732,-53.7767285579691,32.0216431960938,0.653055823455617,0,0,0.697815629128491,-0.715493878023421,2,2,0,0,0,-1,-54.2035958574428,33.4626389327653,-53.7767285579691,32.0216431960938,9.76357309049546,1.50289201357432
116,36.0832677,140.0757781,-53.4446874893463,27.9650785499429,0.804692542626182,0,0,0.425420302260341,-0.904501084031361,2,2,0,0,0,-1,-53.7627699332386,29.3438177735305,-53.4446874893463,27.9650785499429,9.47598757222663,1.41495522465245
117,36.083247,140.0758204,-49.7749111996873,26.2170241818503,0.918319974262809,0,0,0.01434910624487,-0.999151348647514,2,2,0,0,0,-1,-49.9572726623544,27.0395043140744,-49.7749111996873,26.2170241818503,8.43759193345436,0.842454313876734
118,36.0832508,140.0758666,-45.8294557840983,26.966998844945,0.958005899980245,0,0,-0.214254029349587,-0.976058808026996,2,2,0,0,0,-1,-45.800913944046,27.4625183792864,-45.8294557840983,26.966998844945,7.77838145910856,0.496340856214232
119,36.0832615,140.0759072,-42.0235547846897,28.2963467824107,1.11150732523213,0,0,-0.022146121233435,-0.999618193488968,2,2,0,0,0,-1,-42.1483562808752,28.6536369304564,-42.0235547846897,28.2963467824107,7.22662499618531,0.378459592744899
120,36.0832568,140.0759507,-37.9585253090469,27.578933599152,1.12756087675363,0,0,0.067581286692424,-0.997559772814341,2,2,0,0,0,-1,-38.2349016419461,28.1304353239416,-37.9585253090469,27.578933599152,6.79994642214738,0.616877645755369
121,36.0832457,140.0759938,-34.1750875521941,26.2170900469658,1.14085343759701,0,0,0.225030467506074,-0.974078951608952,2,2,0,0,0,-1,-34.3574327932177,26.8947889759339,-34.1750875521941,26.2170900469658,6.41492262746141,0.701801699377
122,36.0832245,140.076028,-30.9858997362525,23.7664131669528,1.17907578033742,0,0,0.231088547922732,-0.972733195927299,2,2,0,0,0,-1,-31.2806477681425,24.5348157712217,-30.9858997362525,23.7664131669528,5.89141237720507,0.822993903106336
123,36.0832035,140.0760667,-27.3847710013858,21.9797240751186,1.19680968284177,0,0,0.12551412301365,-0.992087263345312,2,2,0,0,0,-1,-27.7990226065067,22.1971064641373,-27.3847710013858,21.9797240751186,4.79827947526658,0.467824214209469
124,36.083188,140.0761113,-23.6838258278843,20.413947739201,1.16952254252366,0,0,0.276395572230324,-0.96092034501247,2,2,0,0,0,-1,-23.7866070464438,20.471654357243,-23.6838258278843,20.413947739201,4.29034892947704,0.117872951326466
125,36.0831641,140.0761465,-20.6912086255469,17.6587510178573,1.21240560171219,0,0,0.239507538983882,-0.970679824782515,2,2,0,0,0,-1,-20.6198575445886,17.8111185270405,-20.6912086255469,17.6587510178573,3.90958100065639,0.168246350951794
126,36.083159,140.0761911,-16.6950594140299,17.0730692422593,1.16648539596722,0,0,-0.163706221168623,-0.986489497171864,2,2,0,0,0,-1,-16.6074419845256,17.243389123688,-16.6950594140299,17.0730692422593,3.47289267848799,0.191535051525352
