label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1030,36.0815231,140.0803444,47.4342906723678,87.2842699671849,1.70022612308128,0,0,0.011186980361353,0.99974733660948,2,2,0,0,1,-1,357.042009750466,-164.864165864648,,,,,,,,,,,,,,,,
1031,36.0814886,140.0803427,51.4245211997718,87.5668687359363,1.66392145681916,0,0,-0.034913371683437,0.999210874657561,2,2,0,0,1,-1,356.889070142753,-168.704688296811,,,,,,,,,,,,,,,,
1032,36.0814525,140.0803388,55.5312315136955,87.7003708693161,1.60953454200495,0,0,-0.02154721575865,0.999595348064172,2,2,0,0,1,-1,356.538208692772,-172.723321914743,,,,,,,,,,,,,,,,
1033,36.0814124,140.0803354,59.7007246054811,87.9281813313356,1.57592280877275,0,0,0.029053958173697,0.999469542332219,2,2,0,0,1,-1,356.232329479902,-177.187233495515,,,,,,,,,,,,,,,,
1034,36.0813758,140.0803333,63.7373277315666,88.084159344852,1.54478673934955,0,0,-0.053497817276159,0.998476330242988,2,2,0,0,1,-1,356.043404084545,-181.261526858703,,,,,,,,,,,,,,,,
1035,36.0813412,140.0803293,67.7436333954435,88.3394318754051,1.53604513688596,0,0,0.000464046958954,0.999841308639743,2,2,0,0,1,-1,355.683546185096,-185.113181240075,,,,,,,,,,,,,,,,
1036,36.081304,140.0803262,71.7954556996678,88.5659099990187,1.51212306567229,0,0,0.063963620558028,0.997777115813294,2,2,0,0,1,-1,355.404656315516,-189.254266297729,,,,,,,,,,,,,,,,
1037,36.0812661,140.0803274,75.8255146795229,89.2277376864635,1.5195389394527,0,0,0.057253350462799,0.998108572696793,2,2,0,0,1,-1,355.512613683561,-193.473274998266,,,,,,,,,,,,,,,,
1038,36.0812288,140.0803301,79.8358413214933,89.7390067149807,1.52299892835555,0,0,0.066735571632402,0.997618754296503,2,2,0,0,1,-1,355.755517765498,-197.625492005129,,,,,,,,,,,,,,,,
1039,36.0811926,140.0803437,83.5172703246478,91.4877992406378,1.59081909614852,0,0,0.216774280794997,0.975842058308187,2,2,0,0,1,-1,356.979034616976,-201.65525757148,,,,,,,,,,,,,,,,
1040,36.0811603,140.0803646,86.9701585763915,93.8338951634607,1.67758353217932,0,0,0.308769399450455,0.950496157354616,2,2,0,0,1,-1,358.859292133863,-205.2508771242,,,,,,,,,,,,,,,,
1041,36.0811331,140.0803901,89.8768614766783,96.5955180362021,1.78334110042296,0,0,0.318763583211532,0.947369500740521,2,2,0,0,1,-1,361.153386231663,-208.278767274358,,,,,,,,,,,,,,,,
