label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y
146,36.082034,140.0798204,-20.336894112666,109.92231238018431,0.7519612545197626,0,0,0.7838765542459142,0.6199920977105994,0,0,0,0,1,-1,309.90062513742913,-107.99103801815629
147,36.082013599999996,140.07978459999998,-23.110485084542603,112.87150546980416,0.9546611536758749,0,0,0.9292087629890028,0.36698199901095097,0,0,0,0,1,-1,306.6798969515515,-110.26195563077513
148,36.081997199999996,140.0797437,-25.781889687781085,115.97769164093052,1.1413063995163646,0,0,0.9067204081431326,0.41953887415841234,0,0,0,0,1,-1,303.00034994764786,-112.08759527976316
149,36.0819845,140.0797034,-27.95709984291599,119.37329416533537,1.3075618904714859,0,0,0.7006870318397224,0.7126627496829104,0,0,0,0,1,-1,299.3747816277667,-113.50135281274864
150,36.0819848,140.07970129999998,-27.896165173338858,119.5114717933176,1.2882160690111293,0,0,0.6984510653445655,0.714910362059964,0,0,0,0,1,1,299.18585622985273,-113.46795696512038
151,36.0819814,140.0796554,-28.644719787976086,123.34856235923719,1.3198206901007499,0,0,0.764387278479292,0.6437818442849845,0,0,0,0,1,-1,295.0564868548341,-113.84644323428567
152,36.0819836,140.0796291,-29.048867488873114,125.71632819656865,1.3490749176840484,0,0,0.6891352955220592,0.7241317189590948,0,0,0,0,1,1,292.69042117663207,-113.60154035405142
153,36.0819869,140.0796147,-29.007689500109304,127.3710671737179,1.3845562991989164,0,0,0.6741386571934476,0.7370674291781494,0,0,0,0,1,-1,291.3949327447523,-113.23418603488652
154,36.0819887,140.0795681,-29.428777184574646,131.52592494706548,1.472464350734821,0,0,0.6353030072490214,0.7715090856174291,0,0,0,0,1,-1,287.20258823368636,-113.03381095148994
155,36.0819948,140.0795241,-29.622319114098318,135.59509691678988,1.5172211913933518,0,0,0.7595845854736094,0.6495571067392834,0,0,0,0,1,-1,283.2441513576458,-112.35476205762527
156,36.0820029,140.07947959999998,-29.219224944841454,139.5600944643571,1.4671665951059023,0,0,0.3149996524363215,0.9489026040877986,0,0,0,0,1,-1,279.24073224449376,-111.4530741819452
157,36.0820383,140.0794778,-25.6963960384772,140.74385636339403,1.2727827029999426,0,0,0.00374349012944792,0.9997426626626776,0,0,0,0,1,1,279.0787961924265,-107.51236420768818
158,36.0820392,140.0794781,-25.355024414644756,140.78789580507316,1.2197905190812155,0,0,0.09175742971037121,0.9956438008162815,0,0,0,0,1,-1,279.10578553315924,-107.41217666638538
159,36.0820754,140.07946339999998,-21.867502848965046,142.77777975652532,1.077383914268467,0,0,0.04302788983967839,0.9989172766210902,0,0,0,0,1,-1,277.7833077579898,-103.38241109924402
160,36.0820754,140.07946339999998,-21.877212869088325,142.77126184923105,1.0776756033657895,0,0,0.04370056737321234,0.9988991073237982,0,0,0,0,1,1,277.7833077579898,-103.38241109924402
161,36.0821122,140.0794685,-17.846527867199185,142.88369352280424,0.8753305884156627,0,0,0.08158017275984376,0.9965666469968727,0,0,0,0,1,-1,278.24212657857277,-99.28585383842811
162,36.0821495,140.079469,-13.778856908434378,143.38281208561557,0.6531179544065032,0,0,0.08169374839590386,0.9963460931740659,0,0,0,0,1,-1,278.28710881568423,-95.13363683156513
163,36.0821859,140.0794697,-9.801291851707017,144.075708927107,0.3629940433138927,0,0,0.04954313292523728,0.9978725944671674,0,0,0,0,1,-1,278.3500839491745,-91.08160736679591
164,36.0822222,140.0794745,-5.743420852236466,144.4420169701093,0.1436703257696831,0,0,-0.05921879546868797,0.998081061897691,0,0,0,0,1,-1,278.7819134264678,-87.04070985123612
165,36.0822572,140.0794821,-1.650657095203757,144.5880575131523,-0.05965411611485899,0,0,0.0926115541016306,0.9954117582851496,0,0,0,0,1,-1,279.4656434326083,-83.14452767302582
166,36.0822947,140.0794788,2.2005118274641715,145.7605527022126,-0.3202540748590664,0,0,0.10587241150875261,0.9942384497292445,0,0,0,0,1,-1,279.1687606666495,-78.97004676853497
167,36.0823306,140.0794813,6.336537685957217,146.1047171567226,-0.53889960229793,0,0,0.010290501567858878,0.9996753846153781,0,0,0,0,1,-1,279.3936718522071,-74.97367704902186
168,36.082364399999996,140.0794893,10.341506474399912,146.1170385675366,-0.8028961576980699,0,0,-0.12897164618594548,0.9914148471140755,0,0,0,0,1,-1,280.11338764854816,-71.21107826053358
169,36.0823981,140.0794963,14.347981306813134,146.04267506203925,-1.0224413494286426,0,0,-0.031776272870160924,0.9993322625637928,0,0,0,0,1,-1,280.7431389681093,-67.45961142046374
170,36.0824324,140.0795016,18.45272341384809,146.42697448562296,-1.2324322357332018,0,0,-0.05669981894161842,0.9982328542092817,0,0,0,0,1,-1,281.219950682514,-63.64135288592838
171,36.0824652,140.0795104,22.47405325626701,146.2526834597878,-1.4683603318119616,0,0,0.0559462155342898,0.9982605652856202,0,0,0,0,1,-1,282.0116380592563,-59.99007358795232
172,36.0825017,140.0795156,26.555486027091128,146.50315489336742,-1.6887369377895733,0,0,0.05918846941870722,0.9980391806531392,0,0,0,0,1,-1,282.4794533267502,-55.92691217397369
173,36.0825375,140.0795157,30.511537296379526,147.15645097314035,-1.8778947938550434,0,0,0.06321802790520774,0.9978551154762189,0,0,0,0,1,-1,282.4884497736611,-51.94167440366999
174,36.0825744,140.0795193,34.50827322541793,147.57297318793437,-2.1239394236290527,0,0,-0.0601183916960359,0.9980472958957036,0,0,0,0,1,-1,282.8123218803526,-47.833985193644665
175,36.082612,140.07952079999998,38.48852079844578,148.09492729899162,-2.335505170183367,0,0,-0.023495838368896238,0.999606656378143,0,0,0,0,1,-1,282.9472685916871,-43.6483723399444
176,36.0826473,140.07952559999998,42.48203112201925,148.50304003043973,-2.5285986285406605,0,0,0.08386114988909624,0.9963670568020657,0,0,0,0,1,-1,283.37909806898034,-39.71879431489682
177,36.0826855,140.0795267,46.52541038784145,149.00671250293294,-2.7406951630872105,0,0,0.1241268783494932,0.9920830986333519,0,0,0,0,1,-1,283.47805899267127,-35.46638976673103
178,36.0827241,140.07953179999998,50.645580290231194,149.3264970129366,-2.970603488718439,0,0,0.0019649041025513185,0.9998324616695474,0,0,0,0,1,-1,283.93687781069724,-31.169457421727568
179,36.0827606,140.0795399,54.71271499478654,149.26772960815228,-3.209190463902811,0,0,0.003360412071891154,0.9997990418833279,0,0,0,0,1,-1,284.66559005394924,-27.106296007748934
180,36.0827968,140.0795436,58.78849128194373,149.63110629785857,-3.434564134236555,0,0,0.027686642252340587,0.9994252583714012,0,0,0,0,1,-1,284.99845861010857,-23.076530441398553
181,36.0828347,140.07954809999998,62.80100069860598,149.96838817858358,-3.621156203714883,0,0,0.18125113562579973,0.9830583691804173,0,0,0,0,1,-1,285.40329874411213,-18.857521740070037
182,36.082871,140.0795511,66.79464732065978,150.38349540012425,-3.8169236890152938,0,0,-0.01820571726796593,0.9996767094641777,0,0,0,0,1,-1,285.6731921693381,-14.816624224510237
183,36.0829083,140.0795556,70.83439855823036,150.77517833700645,-4.029446554932029,0,0,0.08930199265287464,0.9958107245969855,0,0,0,0,1,-1,286.07803230334173,-10.664407217647247
184,36.0829436,140.0795556,74.77886287632879,151.45900235647906,-4.22892284023692,0,0,0.07013262468688646,0.9974400331738266,0,0,0,0,1,-1,286.07803230334173,-6.7348291925996655
185,36.0829807,140.0795566,78.8007736313999,152.21165124339538,-4.414426789271059,0,0,0.03942332803222109,0.9991120924179828,0,0,0,0,1,-1,286.1679967775647,-2.604876084155508
186,36.0830169,140.0795492,82.59438414547353,153.66193256365673,-4.608211512962221,0,0,0.3038144255709103,0.9522519547913867,0,0,0,0,1,-1,285.502259667803,1.4248894821948754
187,36.0830471,140.0795248,85.47656298781116,156.52572815287377,-4.6902261833024035,0,0,0.6231966063229272,0.7810130824251754,0,0,0,0,1,-1,283.30712649113616,4.786738104680972
188,36.0830596,140.07948199999998,86.01090808530412,160.568508148051,-4.655589676511526,0,0,0.7562641426970687,0.6531616450041051,0,0,0,0,1,-1,279.4566469831404,6.1782317392475985
189,36.083068,140.0794364,86.24583961441941,164.61750740538676,-4.6159734455499715,0,0,0.5867131755460643,0.8089773638180648,0,0,0,0,1,-1,275.35426694885444,7.1133154617649605
190,36.0830953,140.0794084,88.77660608062114,167.7259687908905,-4.775030166031127,0,0,0.6178555097818118,0.785624380165911,0,0,0,0,1,-1,272.8352616654961,10.152337560341872
191,36.0830993,140.07936189999998,88.46522543709344,171.79833393010352,-4.68788887988794,0,0,0.7377654612521461,0.6742357612906807,0,0,0,0,1,-1,268.65191360134105,10.597615523972692
192,36.0831045,140.0793199,88.31711514397341,175.8501490011229,-4.592810320396646,0,0,0.5968347640404735,0.8013835064634439,0,0,0,0,1,-1,264.87340567630355,11.176476875743592
193,36.0831096,140.0792742,88.15399122297381,179.88325468535058,-4.535251859707098,0,0,0.707012219631062,0.7060827485761766,0,0,0,0,1,-1,260.76202919254973,11.744206279096048
194,36.0831109,140.0792308,87.42018181647843,183.87877696654132,-4.4406329470069625,0,0,0.8255526323115413,0.5630538357243238,0,0,0,0,1,-1,256.85757100308854,11.888921617236518
195,36.0831113,140.0791841,86.76985702385336,187.90107296499738,-4.329923085128158,0,0,0.6617196045790003,0.748755442548845,0,0,0,0,1,-1,252.6562300451117,11.93344941328321
196,36.083114699999996,140.0791386,86.38795105507656,191.98374572439158,-4.265475947525592,0,0,0.8043286667937513,0.5923802837406544,0,0,0,0,1,-1,248.5628464577366,12.311935681657532
197,36.0831223,140.0790939,86.5714265936099,196.0474462363018,-4.22438575689162,0,0,0.7695816665034028,0.6373603378332752,0,0,0,0,1,-1,244.54143445076275,13.157963812081507
198,36.0831243,140.07905169999998,86.02341368996728,200.01066766725347,-4.139479137249762,0,0,0.7754107693947621,0.6301495718396202,0,0,0,0,1,-1,240.7449336267895,13.380602793896918
199,36.0831264,140.0790046,85.68262101900218,204.062672656584,-4.0537716976924045,0,0,0.7133817798762884,0.6997300995617325,0,0,0,0,1,-1,236.507606881169,13.614373724130772
200,36.0831229,140.078959,84.71684389568463,208.03008574951733,-3.9281567271963787,0,0,0.8778237002223828,0.47718049785277755,0,0,0,0,1,-1,232.40522684688304,13.224755506547034
201,36.0831219,140.07891429999998,83.84210919122657,211.98851109756376,-3.8055532026297523,0,0,0.7390025465083561,0.6722299369274071,0,0,0,0,1,-1,228.38381483735225,13.113436016034813
202,36.08313,140.0788711,84.12455184725034,216.01761311773777,-3.75986504047772,0,0,0.6859302706551799,0.7264988937426082,0,0,0,0,1,-1,224.49734954171288,14.015123890923928
203,36.0831375,140.0788255,84.28361809771438,220.1073043803668,-3.709667267462229,0,0,0.6819134868718054,0.7297842385872825,0,0,0,0,1,-1,220.39496950742696,14.850020072138484
204,36.0831397,140.0787806,83.80516054794245,224.13302964786286,-3.5963269611195967,0,0,0.8106633247241299,0.5834487592969516,0,0,0,0,1,-1,216.3555646040743,15.094922951581756
205,36.0831405,140.0787353,83.34724944387361,228.1980816148089,-3.4992995479935862,0,0,0.740258052425728,0.6713618495377023,0,0,0,0,1,-1,212.28017391307802,15.183978544466116
206,36.0831496,140.078691,83.7727830138038,232.2493114599602,-3.502718485170963,0,0,0.6294845840482888,0.7764707313469831,0,0,0,0,1,-1,208.29474769374778,16.19698591065842
207,36.0831599,140.0786467,84.34340534665903,236.26395768399362,-3.4344832766115507,0,0,0.3793560571655288,0.924781302194884,0,0,0,0,1,-1,204.30932147697456,17.343576665781775
208,36.0831647,140.0786382,84.53184846270423,237.17756586845599,-3.4368612739454774,0,0,0.808257807886911,0.5874927408122164,0,0,0,0,1,-1,203.54462344352197,17.87791022150598
209,36.083153599999996,140.0786076,82.86734257242965,239.6352873918211,-3.28702027285515,0,0,0.7365391307466995,0.6752852409242741,0,0,0,0,1,1,200.7917105251382,16.642263873498266
210,36.0831559,140.078595,82.92898221670407,240.8949730166234,-3.2490904724503653,0,0,0.6737449985120226,0.737429288541368,0,0,0,0,1,-1,199.6581581478826,16.89829870294193
211,36.0831587,140.0785489,82.6847060977017,244.90164548979803,-3.2219675710851674,0,0,0.5959377298964732,0.8023068253856218,0,0,0,0,1,-1,195.5107958739282,17.209993276850724
212,36.083161,140.078505,82.42433771048186,248.92368007042967,-3.1089427204146847,0,0,0.6144148402736994,0.7880069658735901,0,0,0,0,1,-1,191.56135544735554,17.466028105503412
213,36.0831643,140.0784611,82.1777033354083,252.9659385815507,-3.006158394492643,0,0,0.6643562743098204,0.7466395476927918,0,0,0,0,1,-1,187.6119150182259,17.833382425459288
214,36.0831684,140.078417,81.99402563931912,257.0367026078087,-2.941815908574559,0,0,0.702145502682971,0.7105732507012381,0,0,0,0,1,-1,183.64448169527446,18.289792337508555
215,36.0831738,140.0783712,81.91989835264738,261.10298597972115,-2.8677789083963643,0,0,0.7141517680032845,0.6987488902310497,0,0,0,0,1,-1,179.52410876460974,18.890917587698283
216,36.0831756,140.0783276,81.54203692639959,265.1241381864719,-2.7668842378463805,0,0,0.6752013103570416,0.7367072695048922,0,0,0,0,1,-1,175.6016576787698,19.091292671094862
217,36.0831751,140.0782821,80.88471724782572,269.0764427833567,-2.6434004327539458,0,0,0.7028904923129752,0.710097664922696,0,0,0,0,1,-1,171.50827409139475,19.035632925838755
218,36.0831764,140.078237,80.5825866169962,273.1279189264528,-2.5447757235771293,0,0,0.7238620778918158,0.6884061212629247,0,0,0,0,1,-1,167.45087629422028,19.180348263979223
219,36.083178,140.0781891,80.1372355604244,277.22110188293107,-2.44204563743331,0,0,0.6862418134622781,0.7265160024517994,0,0,0,0,1,-1,163.1415779681986,19.358459448956967
220,36.0831814,140.07814679999998,79.96726168206794,281.2411086559462,-2.3450949217858903,0,0,0.6695951933259757,0.7415819108478653,0,0,0,0,1,-1,159.3360806973144,19.73694571812226
221,36.0831905,140.0781006,80.42610090258997,285.297818378146,-2.2956855973053383,0,0,0.6860472553391587,0.7260938407911219,0,0,0,0,1,-1,155.17972197900605,20.749953084314566
222,36.0831947,140.0780577,80.28286568277979,289.3684556954307,-2.2223485917599994,0,0,0.7046010608378234,0.7087420541472806,0,0,0,0,1,-1,151.32024602409942,21.217494945573247
223,36.0831953,140.07801229999998,79.74859604446566,293.3781042927207,-2.1064183510787733,0,0,0.7661041254587769,0.6411190316076151,0,0,0,0,1,-1,147.2358588836353,21.284286640038772
224,36.0832033,140.07796829999998,80.07702099431532,297.4545540926937,-2.0544372615086375,0,0,0.7809778654990503,0.6230005497997007,0,0,0,0,1,-1,143.27742200759477,22.17484256650944
225,36.0832061,140.0779222,79.85986121575344,301.48581010905195,-1.9548284798303728,0,0,0.7646902029694478,0.6428240507535904,0,0,0,0,1,-1,139.1300597361973,22.48653714041824
226,36.0832075,140.0778776,79.4731844885711,305.5226291566475,-1.8249691317138539,0,0,0.7519437070421477,0.6574293997573172,0,0,0,0,1,-1,135.11764417613435,22.64238442776812
227,36.0832118,140.0778334,79.41141083589675,309.5386810350632,-1.734689923385634,0,0,0.7368114498274322,0.6740487096052844,0,0,0,0,1,-1,131.14121440627196,23.121058238236216
228,36.0832067,140.0777885,78.40216965176003,313.4135476127415,-1.598764529404587,0,0,0.7754072865455588,0.6296295648399124,0,0,0,0,1,-1,127.10180950291934,22.55332883488376
229,36.0832015,140.0777494,77.31442440642448,316.5694441381009,-1.4526726661083416,0,0,0.7265213051220513,0.6857473713194139,0,0,0,0,1,1,123.58419855108299,21.97446748311286
230,36.083202,140.0777412,77.32305370092607,317.3332152972602,-1.4393387506199307,0,0,0.6768732736440265,0.7352310442917124,0,0,0,0,1,-1,122.84648986092007,22.030127228368972
231,36.0832027,140.07769629999999,76.74255069243624,321.4744443020616,-1.3030255717951769,0,0,0.7328742312623497,0.6783192948133031,0,0,0,0,1,-1,118.80708495756744,22.108050872043915
232,36.083199,140.0776503,75.64810768057507,325.3830027444719,-1.078414594584777,0,0,0.7659467772169057,0.6408954046432785,0,0,0,0,1,-1,114.6687191330809,21.696168756041345
233,36.0831917,140.0776062,74.37356351153198,329.2077636844351,-0.8507903172129136,0,0,0.6524357261973415,0.7562381457030934,0,0,0,0,1,-1,110.70128581012946,20.883536473245616
234,36.0831916,140.0775602,73.80284306614865,333.1933265467339,-0.6527628149706972,0,0,0.6686350923875913,0.7419898151975642,0,0,0,0,1,-1,106.56291998564288,20.8724045240362
235,36.083189399999995,140.0775349,73.0715122052074,335.5835781658634,-0.4813882287077313,0,0,0.9534933523104091,0.2959540327558092,0,0,0,0,1,-1,104.28681878166388,20.627501643801956
236,36.0831556,140.0775231,69.11926020766337,336.2114871028184,-0.19616963728453582,0,0,0.998848308155275,-0.013780244359900691,0,0,0,0,1,-1,103.22523798480951,16.864902855313677
237,36.0831466,140.0775243,68.2333833237781,336.10810220148744,-0.1593877382176367,0,0,0.9986072720787991,0.016268012634611775,0,0,0,0,1,-1,103.33319535285435,15.86302743833079
238,36.083112899999996,140.0775074,64.3069440736349,337.2468034013196,0.1424830805753262,0,0,0.99303332328507,0.10670870766658441,0,0,0,0,1,-1,101.81279573541704,12.111560598260954
239,36.0831059,140.0775054,63.39683974660576,337.29345547238563,0.18211142850959072,0,0,0.9988663140953253,-0.003901443783495102,0,0,0,0,1,-1,101.632866786971,11.332324163093476
240,36.0830927,140.0775055,62.058892672491275,337.16085636580044,0.2784063056907631,0,0,0.9973473117375358,0.05706455525680655,0,0,0,0,1,-1,101.6418632338819,9.86290688485191
241,36.0830765,140.0774964,59.92720789035182,337.66405431518774,0.40196252006372235,0,0,0.9988370002424574,-0.007924493524353607,0,0,0,0,1,-1,100.82318651640689,8.059531133491738
242,36.0830633,140.0774973,58.80801381379008,337.74421096226064,0.47493760652850053,0,0,0.9990824702964918,0.00832561763786864,0,0,0,0,1,-1,100.904154543719,6.59011385525017
243,36.0830544,140.0774947,57.46548370515985,337.4185323625757,0.5472706285095137,0,0,0.9990642414230417,-0.016366379863726018,0,0,0,0,1,-1,100.6702469086936,5.599370387476699
244,36.0830395,140.0774975,56.01844206925202,337.4220368020816,0.6205814892648431,0,0,0.9986169689473109,0.01571129458388409,0,0,0,0,1,-1,100.92214743754083,3.9407099742569964
245,36.083031,140.07749429999998,54.944429046049684,337.34588268284307,0.6913045189789253,0,0,0.9990262909175798,-0.00429885042894492,0,0,0,0,1,-1,100.634261118493,2.9944943025302186
246,36.0830212,140.07749429999998,53.89338567900039,337.2481991063021,0.7485531790175951,0,0,0.9986544734501659,0.008249273870858139,0,0,0,0,1,-1,100.634261118493,1.9035632926629724
247,36.0830086,140.0774899,52.47405279358896,337.3844935760595,0.8212741770130613,0,0,0.9986495276074528,-0.027210994370560068,0,0,0,0,1,-1,100.23841743140034,0.50093770888693
248,36.0829958,140.0774921,50.95722643390345,337.1946853981014,0.902863665547627,0,0,0.9991969582125215,0.011158855902519494,0,0,0,0,1,-1,100.43633927622514,-0.9239517733079453
249,36.0829885,140.0774903,50.14231894863525,337.1634179739158,0.9622261662783776,0,0,0.9989868830727151,-0.01304820252356398,0,0,0,0,1,-1,100.27440322160093,-1.7365840561036716
250,36.0829733,140.07749189999998,48.501793430013066,336.8488933575553,1.0685927034890443,0,0,0.9987113428491803,0.021403480920544993,0,0,0,0,1,-1,100.41834637984637,-3.4286403161606507
251,36.0829601,140.0774883,47.03093840123318,336.8413567116191,1.142218705426986,0,0,0.9991090408876829,-0.013495167140327276,0,0,0,0,1,-1,100.09447427315489,-4.898057594402219
252,36.0829521,140.0774882,46.05287633866319,336.81640266727936,1.1823210086241274,0,0,0.999048905872353,0.005191004961962622,0,0,0,0,1,-1,100.08547782624399,-5.788613520872888
253,36.0829309,140.07748329999998,43.840868826947066,336.91947571858225,1.3210120916751757,0,0,0.9990688229796748,-7.744123090963997e-05,0,0,0,0,1,-1,99.64465189948288,-8.148586725585124
254,36.082923,140.0774827,42.84419187402404,336.8598699504018,1.3714910663704967,0,0,0.9991449391234022,0.005885408083587822,0,0,0,0,1,-1,99.59067321546046,-9.028010702846377
255,36.0829023,140.0774775,40.5956838276438,337.0393747150233,1.5164776197801353,0,0,0.9988995217884671,-0.01645939825660724,0,0,0,0,1,-1,99.1228579479666,-11.332324162302504
256,36.0828902,140.0774779,39.176905125404815,336.918740362527,1.597832310150731,0,0,0.9989500488802714,0.01397755787089128,0,0,0,0,1,-1,99.15884373816719,-12.679290000822437
257,36.0828827,140.0774769,38.39535269499124,336.84005079267644,1.6195003387019928,0,0,0.9990245480255316,-0.008373184002792017,0,0,0,0,1,-1,99.06887926394417,-13.514186182036998
258,36.082862999999996,140.0774801,36.205177001509966,336.3327615516328,1.7544971290806601,0,0,0.9990018045508283,0.0124204663099893,0,0,0,0,1,-1,99.356765582992,-15.707180150980905
259,36.0828469,140.0774751,34.33452056426891,336.5257088281133,1.879134325396016,0,0,0.9987568870705994,-0.021306417026021863,0,0,0,0,1,-1,98.90694320931996,-17.49942395234069
260,36.0828342,140.07747559999999,32.99853653841254,336.2927341015048,1.9389671055138085,0,0,0.9984568016344535,0.03474399604880865,0,0,0,0,1,-1,98.95192544643147,-18.913181485326145
261,36.082825199999995,140.0774724,31.86169135502672,336.3511741259406,1.9918123897269304,0,0,0.9984592820602117,-0.0328627025838985,0,0,0,0,1,-1,98.66403912994059,-19.915056903100005
262,36.082810599999995,140.0774749,30.230318043523347,336.0673030687185,2.0706244169440633,0,0,0.9986717989342702,0.017597994766231216,0,0,0,0,1,-1,98.88895031549814,-21.54032146869146
263,36.082803399999996,140.077473,29.45863772401455,335.8517235887436,2.124847183272012,0,0,0.999180933993998,-0.009378272524491025,0,0,0,0,1,-1,98.71801781396302,-22.341821802277767
264,36.082784499999995,140.0774755,27.447068031815057,335.58129680324373,2.231203296675948,0,0,0.998951898712593,0.013022790513134404,0,0,0,0,1,-1,98.94292899952055,-24.445760178337316
265,36.0827755,140.0774725,26.421587504697765,335.4430709070265,2.278276152254615,0,0,0.9988047926045246,-0.02227897030499478,0,0,0,0,1,-1,98.6730355768515,-25.447635595320207
266,36.0827659,140.07747279999998,25.38085485576915,335.3066268678825,2.3389561893236936,0,0,0.9988553700180766,0.005689180493906579,0,0,0,0,1,-1,98.70002491758424,-26.51630270676862
267,36.082753499999995,140.0774674,23.821950888804988,335.5078073803807,2.440721959685781,0,0,0.9990495634571289,-0.005931182496068612,0,0,0,0,1,-1,98.21421675626857,-27.8966643929168
268,36.0827399,140.0774681,22.359151369870833,335.3925038951046,2.52073584572757,0,0,0.998940448590714,0.007836917138174585,0,0,0,0,1,-1,98.27719188975885,-29.41060946720506
269,36.082727,140.077464,20.908342766530794,335.3720191113873,2.5959678083863493,0,0,0.9993652690591361,-0.0004782991250015487,0,0,0,0,1,-1,97.90833754339891,-30.84663089860936
270,36.0826898,140.0774659,16.890664384877674,334.6621537503552,2.7962790568344116,0,0,0.9908410353785907,-0.12874222839690383,0,0,0,0,1,-1,98.07927004493403,-34.98771595626293
271,36.082676,140.07746699999998,15.322531028398876,334.3823820238602,2.881149330391841,0,0,0.9984563496788162,0.03536806030359132,0,0,0,0,1,-1,98.17823096606797,-36.523924928970025
272,36.0826633,140.07746269999998,13.942005108259767,334.46507748855794,2.9850874527472344,0,0,0.9986703418459323,-0.03304848484309182,0,0,0,0,1,-1,97.79138372588622,-37.93768246195548
273,36.0826455,140.0774647,12.04185823827195,334.16024698455186,3.071540900660076,0,0,0.9993187938064727,0.006128331685021961,0,0,0,0,1,-1,97.9713126768892,-39.9191693982934
274,36.0826378,140.0774633,11.164310530742885,334.11721230038734,3.1140080064694,0,0,0.9993632263092144,-0.0032124708171887336,0,0,0,0,1,-1,97.84536241246559,-40.77632947713582
275,36.082636099999995,140.077463,11.058072532060953,334.1094094084874,3.1198002082661374,0,0,0.9991624486872913,0.0006417329628305053,0,0,0,0,1,-1,97.8183730691759,-40.96557261211395
276,36.082636099999995,140.077463,11.05821814760008,334.1088767202074,3.1178979679740726,0,0,0.999214377603876,-0.00047577075784079086,0,0,0,0,1,-1,97.8183730691759,-40.96557261211395
277,36.082635499999995,140.07746319999998,11.050571613027865,334.07159813696836,3.1230229060378267,0,0,0.8504062598233665,-0.5253509776657264,0,0,0,0,1,-1,97.83636596299772,-41.032364306579474
278,36.082634999999996,140.0774633,11.080455159527265,334.16709868048576,3.1202359879006614,0,0,0.7582336329436056,-0.6515386388015697,0,0,0,0,1,1,97.84536241246559,-41.08802405183559
